heldout_source,layer,tail_position,direction_norm,validation_addition_effect,validation_ablation_reduction,selection_score
ddpm,13,-1,0.12130517512559891,-0.004464279860258102,0.026785719607557545,-0.004464279860258102
ddpm,14,-5,0.25723016262054443,-0.02232142591050693,0.022321434957640496,-0.02232142591050693
ddpm,14,-4,0.15530401468276978,0.022321433893271854,0.01785714924335477,0.01785714924335477
ddpm,14,-3,0.08396510779857635,-0.004464289971760341,0.017857165208884612,-0.004464289971760341
ddpm,14,-2,0.11624062061309814,-0.0245535746216774,4.257474595092958e-09,-0.0245535746216774
ddpm,14,-1,0.12140212953090668,-0.03571428464991706,0.0446428528853825,-0.03571428464991706
ddpm,15,-5,0.3283868432044983,0.004464283585548401,0.04017857355730872,0.004464283585548401
ddpm,15,-4,0.18175919353961945,0.04464286140033177,0.013392860335963097,0.013392860335963097
ddpm,15,-3,0.08827594667673111,-0.002232140728405544,0.00892856823546545,-0.002232140728405544
ddpm,15,-2,0.1419825553894043,-0.029017853417566845,0.013392865657806369,-0.029017853417566845
ddpm,15,-1,0.13971681892871857,-0.008928566638912474,0.05357143708637779,-0.008928566638912474
ddpm,16,-5,0.3646967113018036,-0.022321431764534543,0.00892856823546545,-0.022321431764534543
ddpm,16,-4,0.19289220869541168,0.0200892873108387,0.022321424313953925,0.0200892873108387
ddpm,16,-3,0.08961526304483414,0.015624996274709702,0.013392861400331746,0.013392861400331746
ddpm,16,-2,0.16598738729953766,0.004464289971760341,0.035714287843022996,0.004464289971760341
ddpm,16,-1,0.16775940358638763,0.03125000425747463,0.031250014901161166,0.03125000425747463
ddpm,17,-5,0.47019344568252563,0.08482143070016589,0.031249998935631323,0.031249998935631323
ddpm,17,-4,0.19209976494312286,0.029017859271594455,0.0357142857142857,0.029017859271594455
ddpm,17,-3,0.09460465610027313,0.020089286246470044,0.008928571428571397,0.008928571428571397
ddpm,17,-2,0.1874731034040451,0.015624997339078359,0.013392860335963097,0.013392860335963097
ddpm,17,-1,0.2678849995136261,0.16517857675041472,0.07589286459343772,0.07589286459343772
