kind,seed,source,addition_effect,aggregate_mean
random,7,phasesar,0.09374982118606567,-0.01953127048909664
random,7,quorumweave,-0.078125,-0.01953127048909664
random,7,shardbloom,-0.0625,-0.01953127048909664
random,8,anchorshift,-0.28125,-0.18847657088190317
random,8,driftgate,-0.25,-0.18847657088190317
random,8,fluxpatch,-0.4374999925494194,-0.18847657088190317
random,8,motifbridge,-0.125,-0.18847657088190317
random,8,phasenest,-0.2343750149011612,-0.18847657088190317
random,8,phasesar,-0.046875059604644775,-0.18847657088190317
random,8,quorumweave,-0.2265625,-0.18847657088190317
random,8,shardbloom,0.09375,-0.18847657088190317
random,9,anchorshift,-0.16406261920928955,-0.048828148283064365
random,9,driftgate,0.265625,-0.048828148283064365
random,9,fluxpatch,-0.1718749925494194,-0.048828148283064365
random,9,motifbridge,-0.109375,-0.048828148283064365
random,9,phasenest,-0.1093750149011612,-0.048828148283064365
random,9,phasesar,0.015624940395355225,-0.048828148283064365
random,9,quorumweave,-0.0859375,-0.048828148283064365
random,9,shardbloom,-0.03125,-0.048828148283064365
random,10,anchorshift,-0.203125,-0.13281250651925802
random,10,driftgate,0.09375,-0.13281250651925802
random,10,fluxpatch,-0.109375,-0.13281250651925802
random,10,motifbridge,-0.1406249925494194,-0.13281250651925802
random,10,phasenest,-0.265625,-0.13281250651925802
random,10,phasesar,-0.15625005960464478,-0.13281250651925802
random,10,quorumweave,-0.25,-0.13281250651925802
random,10,shardbloom,-0.03125,-0.13281250651925802
random,11,anchorshift,-0.09375,-0.06152344215661287
random,11,driftgate,0.015625,-0.06152344215661287
random,11,fluxpatch,-0.09375,-0.06152344215661287
random,11,motifbridge,0.1718750223517418,-0.06152344215661287
random,11,phasenest,-0.203125,-0.06152344215661287
random,11,phasesar,-0.046875059604644775,-0.06152344215661287
random,11,quorumweave,-0.2109375,-0.06152344215661287
random,11,shardbloom,-0.03125,-0.06152344215661287
random,12,anchorshift,-0.0078125,-0.07910156715661287
random,12,driftgate,0.0,-0.07910156715661287
random,12,fluxpatch,-0.28125,-0.07910156715661287
random,12,motifbridge,-0.18750003725290298,-0.07910156715661287
random,12,phasenest,0.03125,-0.07910156715661287
random,12,phasesar,0.03125,-0.07910156715661287
random,12,quorumweave,-0.125,-0.07910156715661287
random,12,shardbloom,-0.09375,-0.07910156715661287
random,13,anchorshift,-0.015625,-0.0322265699505806
random,13,driftgate,-0.28125,-0.0322265699505806
random,13,fluxpatch,-0.0625,-0.0322265699505806
random,13,motifbridge,0.0,-0.0322265699505806
random,13,phasenest,-0.125,-0.0322265699505806
random,13,phasesar,0.17187494039535522,-0.0322265699505806
